"","x","z","response","hand","pitch","pred"
"16249",-0.4,-0.4,"barrel","left","changeup",-0.497632533093336
"16250",-0.4,-0.4,"barrel","left","curveball",-0.108249192969846
"16251",-0.4,-0.4,"barrel","left","fastball",-0.147470426139689
"16252",-0.4,-0.4,"barrel","left","slider",0.113538117096751
"16253",-0.4,-0.4,"barrel","right","changeup",-1.03652298631897
"16254",-0.4,-0.4,"barrel","right","curveball",0.742244944985726
"16255",-0.4,-0.4,"barrel","right","fastball",-0.46522684089957
"16256",-0.4,-0.4,"barrel","right","slider",-0.217733991549026
"16257",-0.4,-0.4,"strike","left","changeup",1.01251266215643
"16258",-0.4,-0.4,"strike","left","curveball",0.782193447808548
"16259",-0.4,-0.4,"strike","left","fastball",1.26151149585878
"16260",-0.4,-0.4,"strike","left","slider",0.956172012115713
"16261",-0.4,-0.4,"strike","right","changeup",1.2754267299457
"16262",-0.4,-0.4,"strike","right","curveball",0.834329271367828
"16263",-0.4,-0.4,"strike","right","fastball",1.28732211642497
"16264",-0.4,-0.4,"strike","right","slider",0.862568892113119
"16265",-0.4,-0.4,"whiff","left","changeup",0.775568947783009
"16266",-0.4,-0.4,"whiff","left","curveball",1.45572808199237
"16267",-0.4,-0.4,"whiff","left","fastball",-0.235354602464129
"16268",-0.4,-0.4,"whiff","left","slider",1.64648473587264
"16269",-0.4,-0.4,"whiff","right","changeup",1.03437664693551
"16270",-0.4,-0.4,"whiff","right","curveball",1.147183118171
"16271",-0.4,-0.4,"whiff","right","fastball",-0.255334217832735
"16272",-0.4,-0.4,"whiff","right","slider",1.08489196327473
"16273",-0.4,-0.3,"barrel","left","changeup",-0.392560816942058
"16274",-0.4,-0.3,"barrel","left","curveball",-0.09360205879908
"16275",-0.4,-0.3,"barrel","left","fastball",-0.0696148810663351
"16276",-0.4,-0.3,"barrel","left","slider",0.151646747179935
"16277",-0.4,-0.3,"barrel","right","changeup",-0.948284761605067
"16278",-0.4,-0.3,"barrel","right","curveball",0.751646971095442
"16279",-0.4,-0.3,"barrel","right","fastball",-0.358711105977473
"16280",-0.4,-0.3,"barrel","right","slider",-0.133192995314263
"16281",-0.4,-0.3,"strike","left","changeup",0.910954678429262
"16282",-0.4,-0.3,"strike","left","curveball",0.711070988146468
"16283",-0.4,-0.3,"strike","left","fastball",1.17145041121111
"16284",-0.4,-0.3,"strike","left","slider",0.872067274729161
"16285",-0.4,-0.3,"strike","right","changeup",1.1655959571234
"16286",-0.4,-0.3,"strike","right","curveball",0.769887527814716
"16287",-0.4,-0.3,"strike","right","fastball",1.22414949633303
"16288",-0.4,-0.3,"strike","right","slider",0.78043746854196
"16289",-0.4,-0.3,"whiff","left","changeup",0.643536560677998
"16290",-0.4,-0.3,"whiff","left","curveball",1.2716073914438
"16291",-0.4,-0.3,"whiff","left","fastball",-0.128451217726421
"16292",-0.4,-0.3,"whiff","left","slider",1.49512554446245
"16293",-0.4,-0.3,"whiff","right","changeup",0.865991257106838
"16294",-0.4,-0.3,"whiff","right","curveball",1.02781515130838
"16295",-0.4,-0.3,"whiff","right","fastball",-0.134571165146579
"16296",-0.4,-0.3,"whiff","right","slider",0.973495673446775
"16297",-0.4,-0.2,"barrel","left","changeup",-0.317509591119717
"16298",-0.4,-0.2,"barrel","left","curveball",-0.114318297788572
"16299",-0.4,-0.2,"barrel","left","fastball",-0.0140037774425106
"16300",-0.4,-0.2,"barrel","left","slider",0.15263403212804
"16301",-0.4,-0.2,"barrel","right","changeup",-0.885257458237997
"16302",-0.4,-0.2,"barrel","right","curveball",0.739314704084133
"16303",-0.4,-0.2,"barrel","right","fastball",-0.272975214986801
"16304",-0.4,-0.2,"barrel","right","slider",-0.0789043722981183
"16305",-0.4,-0.2,"strike","left","changeup",0.818384147314578
"16306",-0.4,-0.2,"strike","left","curveball",0.644548164693988
"16307",-0.4,-0.2,"strike","left","fastball",1.09151415994619
"16308",-0.4,-0.2,"strike","left","slider",0.799902225478497
"16309",-0.4,-0.2,"strike","right","changeup",1.06970557106509
"16310",-0.4,-0.2,"strike","right","curveball",0.713635855889733
"16311",-0.4,-0.2,"strike","right","fastball",1.16634525288661
"16312",-0.4,-0.2,"strike","right","slider",0.70564835282268
"16313",-0.4,-0.2,"whiff","left","changeup",0.506469990520167
"16314",-0.4,-0.2,"whiff","left","curveball",1.08577107041947
"16315",-0.4,-0.2,"whiff","left","fastball",-0.0268089235790325
"16316",-0.4,-0.2,"whiff","left","slider",1.36100527137944
"16317",-0.4,-0.2,"whiff","right","changeup",0.689179319529952
"16318",-0.4,-0.2,"whiff","right","curveball",0.91842623549968
"16319",-0.4,-0.2,"whiff","right","fastball",-0.0211281022182341
"16320",-0.4,-0.2,"whiff","right","slider",0.870129101582628
"16321",-0.4,-0.0999999999999996,"barrel","left","changeup",-0.272478855626313
"16322",-0.4,-0.0999999999999996,"barrel","left","curveball",-0.170397909938321
"16323",-0.4,-0.0999999999999996,"barrel","left","fastball",0.019362884731784
"16324",-0.4,-0.0999999999999996,"barrel","left","slider",0.116499971941067
"16325",-0.4,-0.0999999999999996,"barrel","right","changeup",-0.847441076217755
"16326",-0.4,-0.0999999999999996,"barrel","right","curveball",0.72142707628801
"16327",-0.4,-0.0999999999999996,"barrel","right","fastball",-0.208019167927554
"16328",-0.4,-0.0999999999999996,"barrel","right","slider",-0.0496887892245927
"16329",-0.4,-0.0999999999999996,"strike","left","changeup",0.746456801693953
"16330",-0.4,-0.0999999999999996,"strike","left","curveball",0.590759676998271
"16331",-0.4,-0.0999999999999996,"strike","left","fastball",1.04066187829421
"16332",-0.4,-0.0999999999999996,"strike","left","slider",0.749946032999532
"16333",-0.4,-0.0999999999999996,"strike","right","changeup",1.00256856503591
"16334",-0.4,-0.0999999999999996,"strike","right","curveball",0.674256463829793
"16335",-0.4,-0.0999999999999996,"strike","right","fastball",1.13045613397862
"16336",-0.4,-0.0999999999999996,"strike","right","slider",0.646187175609914
"16337",-0.4,-0.0999999999999996,"whiff","left","changeup",0.369916199661829
"16338",-0.4,-0.0999999999999996,"whiff","left","curveball",0.907162453481229
"16339",-0.4,-0.0999999999999996,"whiff","left","fastball",0.0759733610376446
"16340",-0.4,-0.0999999999999996,"whiff","left","slider",1.25787149514413
"16341",-0.4,-0.0999999999999996,"whiff","right","changeup",0.511328064777103
"16342",-0.4,-0.0999999999999996,"whiff","right","curveball",0.82870845855542
"16343",-0.4,-0.0999999999999996,"whiff","right","fastball",0.0891587929380519
"16344",-0.4,-0.0999999999999996,"whiff","right","slider",0.782356997232187
"16345",-0.4,0,"barrel","left","changeup",-0.257468610461845
"16346",-0.4,0,"barrel","left","curveball",-0.261840895248328
"16347",-0.4,0,"barrel","left","fastball",0.0304851054565488
"16348",-0.4,0,"barrel","left","slider",0.0432445666190156
"16349",-0.4,0,"barrel","right","changeup",-0.834835615544341
"16350",-0.4,0,"barrel","right","curveball",0.713269566069971
"16351",-0.4,0,"barrel","right","fastball",-0.163842964799733
"16352",-0.4,0,"barrel","right","slider",-0.0406529326735335
"16353",-0.4,0,"strike","left","changeup",0.7061847064591
"16354",-0.4,0,"strike","left","curveball",0.55739099968353
"16355",-0.4,0,"strike","left","fastball",1.0368057164888
"16356",-0.4,0,"strike","left","slider",0.731900768586321
"16357",-0.4,0,"strike","right","changeup",0.978179909985638
"16358",-0.4,0,"strike","right","curveball",0.659952099714288
"16359",-0.4,0,"strike","right","fastball",1.13211512154118
"16360",-0.4,0,"strike","right","slider",0.609598574710961
"16361",-0.4,0,"whiff","left","changeup",0.239115828910059
"16362",-0.4,0,"whiff","left","curveball",0.744230994777026
"16363",-0.4,0,"whiff","left","fastball",0.185943228387581
"16364",-0.4,0,"whiff","left","slider",1.19871260767578
"16365",-0.4,0,"whiff","right","changeup",0.33941677619822
"16366",-0.4,0,"whiff","right","curveball",0.767818679249722
"16367",-0.4,0,"whiff","right","fastball",0.200223402333006
"16368",-0.4,0,"whiff","right","slider",0.71732635953994
"16369",-0.4,0.1,"barrel","left","changeup",-0.272478855626313
"16370",-0.4,0.1,"barrel","left","curveball",-0.388647253718593
"16371",-0.4,0.1,"barrel","left","fastball",0.0193628847317839
"16372",-0.4,0.1,"barrel","left","slider",-0.0671321838381148
"16373",-0.4,0.1,"barrel","right","changeup",-0.847441076217756
"16374",-0.4,0.1,"barrel","right","curveball",0.72142707628801
"16375",-0.4,0.1,"barrel","right","fastball",-0.140446605603336
"16376",-0.4,0.1,"barrel","right","slider",-0.0496887892245927
"16377",-0.4,0.1,"strike","left","changeup",0.702311800651786
"16378",-0.4,0.1,"strike","left","curveball",0.547752994380428
"16379",-0.4,0.1,"strike","left","fastball",1.0876621336728
"16380",-0.4,0.1,"strike","left","slider",0.749946032999532
"16381",-0.4,0.1,"strike","right","changeup",1.00256856503591
"16382",-0.4,0.1,"strike","right","curveball",0.674256463829793
"16383",-0.4,0.1,"strike","right","fastball",1.17805682112343
"16384",-0.4,0.1,"strike","right","slider",0.599132740004103
"16385",-0.4,0.1,"whiff","left","changeup",0.116326518477935
"16386",-0.4,0.1,"whiff","left","curveball",0.600616674256868
"16387",-0.4,0.1,"whiff","left","fastball",0.30570594908368
"16388",-0.4,0.1,"whiff","left","slider",1.18912393919824
"16389",-0.4,0.1,"whiff","right","changeup",0.176452091975415
"16390",-0.4,0.1,"whiff","right","curveball",0.739701623686699
"16391",-0.4,0.1,"whiff","right","fastball",0.31376042143382
"16392",-0.4,0.1,"whiff","right","slider",0.678116077761121
"16393",-0.4,0.2,"barrel","left","changeup",-0.317509591119718
"16394",-0.4,0.2,"barrel","left","curveball",-0.550816985349116
"16395",-0.4,0.2,"barrel","left","fastball",-0.0140037774425108
"16396",-0.4,0.2,"barrel","left","slider",-0.214630279430324
"16397",-0.4,0.2,"barrel","right","changeup",-0.885257458237998
"16398",-0.4,0.2,"barrel","right","curveball",0.739314704084132
"16399",-0.4,0.2,"barrel","right","fastball",-0.137830090338364
"16400",-0.4,0.2,"barrel","right","slider",-0.0789043722981185
"16401",-0.4,0.2,"strike","left","changeup",0.730094145230245
"16402",-0.4,0.2,"strike","left","curveball",0.558534799458302
"16403",-0.4,0.2,"strike","left","fastball",1.18551467070336
"16404",-0.4,0.2,"strike","left","slider",0.799902225478497
"16405",-0.4,0.2,"strike","right","changeup",1.06970557106509
"16406",-0.4,0.2,"strike","right","curveball",0.713635855889733
"16407",-0.4,0.2,"strike","right","fastball",1.26154662717624
"16408",-0.4,0.2,"strike","right","slider",0.611539481611057
"16409",-0.4,0.2,"whiff","left","changeup",-0.000709371847620766
"16410",-0.4,0.2,"whiff","left","curveball",0.472679511970745
"16411",-0.4,0.2,"whiff","left","fastball",0.432656252513039
"16412",-0.4,0.2,"whiff","left","slider",1.22351015948766
"16413",-0.4,0.2,"whiff","right","changeup",0.0194273739265768
"16414",-0.4,0.2,"whiff","right","curveball",0.740412565762238
"16415",-0.4,0.2,"whiff","right","fastball",0.428075154773302
"16416",-0.4,0.2,"whiff","right","slider",0.661647262640495
"16417",-0.4,0.3,"barrel","left","changeup",-0.392560816942059
"16418",-0.4,0.3,"barrel","left","curveball",-0.748350090139897
"16419",-0.4,0.3,"barrel","left","fastball",-0.0696148810663354
"16420",-0.4,0.3,"barrel","left","slider",-0.399249720157612
"16421",-0.4,0.3,"barrel","right","changeup",-0.948284761605068
"16422",-0.4,0.3,"barrel","right","curveball",0.751646971095442
"16423",-0.4,0.3,"barrel","right","fastball",-0.155993419004817
"16424",-0.4,0.3,"barrel","right","slider",-0.133192995314263
"16425",-0.4,0.3,"strike","left","changeup",0.778519675302763
"16426",-0.4,0.3,"strike","left","curveball",0.58205094029294
"16427",-0.4,0.3,"strike","left","fastball",1.31245117734686
"16428",-0.4,0.3,"strike","left","slider",0.872067274729162
"16429",-0.4,0.3,"strike","right","changeup",1.1655959571234
"16430",-0.4,0.3,"strike","right","curveball",0.769887527814716
"16431",-0.4,0.3,"strike","right","fastball",1.36695155776747
"16432",-0.4,0.3,"strike","right","slider",0.639274161724525
"16433",-0.4,0.3,"whiff","left","changeup",-0.117232482873684
"16434",-0.4,0.3,"whiff","left","curveball",0.351970053770715
"16435",-0.4,0.3,"whiff","left","fastball",0.560746546411687
"16436",-0.4,0.3,"whiff","left","slider",1.28888287662478
"16437",-0.4,0.3,"whiff","right","changeup",-0.138636661298226
"16438",-0.4,0.3,"whiff","right","curveball",0.760794646702214
"16439",-0.4,0.3,"whiff","right","fastball",0.539233720340726
"16440",-0.4,0.3,"whiff","right","slider",0.660772915033575
"16441",-0.4,0.4,"barrel","left","changeup",-0.497632533093336
"16442",-0.4,0.4,"barrel","left","curveball",-0.981246568090935
"16443",-0.4,0.4,"barrel","left","fastball",-0.14747042613969
"16444",-0.4,0.4,"barrel","left","slider",-0.620990506019978
"16445",-0.4,0.4,"barrel","right","changeup",-1.03652298631897
"16446",-0.4,0.4,"barrel","right","curveball",0.742244944985725
"16447",-0.4,0.4,"barrel","right","fastball",-0.194936591602695
"16448",-0.4,0.4,"barrel","right","slider",-0.217733991549026
"16449",-0.4,0.4,"strike","left","changeup",0.835932657987769
"16450",-0.4,0.4,"strike","left","curveball",0.610166717337176
"16451",-0.4,0.4,"strike","left","fastball",1.44951251737311
"16452",-0.4,0.4,"strike","left","slider",0.956172012115713
"16453",-0.4,0.4,"strike","right","changeup",1.2754267299457
"16454",-0.4,0.4,"strike","right","curveball",0.834329271367828
"16455",-0.4,0.4,"strike","right","fastball",1.47772486500423
"16456",-0.4,0.4,"strike","right","slider",0.674351149689872
"16457",-0.4,0.4,"whiff","left","changeup",-0.238789776952567
"16458",-0.4,0.4,"whiff","left","curveball",0.229544965094917
"16459",-0.4,0.4,"whiff","left","fastball",0.683575749720015
"16460",-0.4,0.4,"whiff","left","slider",1.37149451208909
"16461",-0.4,0.4,"whiff","right","changeup",-0.305127244271239
"16462",-0.4,0.4,"whiff","right","curveball",0.791155778696119
"16463",-0.4,0.4,"whiff","right","fastball",0.643072296150337
"16464",-0.4,0.4,"whiff","right","slider",0.667928285390466
"16465",-0.4,0.5,"barrel","left","changeup",-0.63272473957355
"16466",-0.4,0.5,"barrel","left","curveball",-1.24950641920223
"16467",-0.4,0.5,"barrel","left","fastball",-0.247570412662574
"16468",-0.4,0.5,"barrel","left","slider",-0.879852637017422
"16469",-0.4,0.5,"barrel","right","changeup",-1.14997213237969
"16470",-0.4,0.5,"barrel","right","curveball",0.698262969542284
"16471",-0.4,0.5,"barrel","right","fastball",-0.254659608131998
"16472",-0.4,0.5,"barrel","right","slider",-0.336639618430271
"16473",-0.4,0.5,"strike","left","changeup",0.893078741119597
"16474",-0.4,0.5,"strike","left","curveball",0.636423388344926
"16475",-0.4,0.5,"strike","left","fastball",1.58164562417416
"16476",-0.4,0.5,"strike","left","slider",1.04406298182632
"16477",-0.4,0.5,"strike","right","changeup",1.38743675381486
"16478",-0.4,0.5,"strike","right","curveball",0.900067636483219
"16479",-0.4,0.5,"strike","right","fastball",1.58072885658065
"16480",-0.4,0.5,"strike","right","slider",0.710430060128179
"16481",-0.4,0.5,"whiff","left","changeup",-0.369785399544664
"16482",-0.4,0.5,"whiff","left","curveball",0.0983034682906954
"16483",-0.4,0.5,"whiff","left","fastball",0.796061568688806
"16484",-0.4,0.5,"whiff","left","slider",1.4604298420721
"16485",-0.4,0.5,"whiff","right","changeup",-0.485909646094599
"16486",-0.4,0.5,"whiff","right","curveball",0.823800693267033
"16487",-0.4,0.5,"whiff","right","fastball",0.736284914623536
"16488",-0.4,0.5,"whiff","right","slider",0.67710715710591
"16489",-0.4,0.6,"barrel","left","changeup",-0.7978374363827
"16490",-0.4,0.6,"barrel","left","curveball",-1.55312964347378
"16491",-0.4,0.6,"barrel","left","fastball",-0.369914840634988
"16492",-0.4,0.6,"barrel","left","slider",-1.17583611314995
"16493",-0.4,0.6,"barrel","right","changeup",-1.28863219978725
"16494",-0.4,0.6,"barrel","right","curveball",0.610707369394292
"16495",-0.4,0.6,"barrel","right","fastball",-0.335162468592726
"16496",-0.4,0.6,"barrel","right","slider",-0.492789005504599
"16497",-0.4,0.6,"strike","left","changeup",0.943478641914471
"16498",-0.4,0.6,"strike","left","curveball",0.656298970935272
"16499",-0.4,0.6,"strike","left","fastball",1.69831134021955
"16500",-0.4,0.6,"strike","left","slider",1.13003167559113
"16501",-0.4,0.6,"strike","right","changeup",1.49339166258555
"16502",-0.4,0.6,"strike","right","curveball",0.96227628723451
"16503",-0.4,0.6,"strike","right","fastball",1.66676539284827
"16504",-0.4,0.6,"strike","right","slider",0.743071776276571
"16505",-0.4,0.6,"whiff","left","changeup",-0.513302840812009
"16506",-0.4,0.6,"whiff","left","curveball",-0.0467259295755145
"16507",-0.4,0.6,"whiff","left","fastball",0.894645718761567
"16508",-0.4,0.6,"whiff","left","slider",1.54804675176802
"16509",-0.4,0.6,"whiff","right","changeup",-0.685090340068001
"16510",-0.4,0.6,"whiff","right","curveball",0.853341674487734
"16511",-0.4,0.6,"whiff","right","fastball",0.816556956818629
"16512",-0.4,0.6,"whiff","right","slider",0.684104376199438
"16513",-0.4,0.7,"barrel","left","changeup",-0.992970623520787
"16514",-0.4,0.7,"barrel","left","curveball",-1.8921162409056
"16515",-0.4,0.7,"barrel","left","fastball",-0.514503710056932
"16516",-0.4,0.7,"barrel","left","slider",-1.50894093441755
"16517",-0.4,0.7,"barrel","right","changeup",-1.45250318854163
"16518",-0.4,0.7,"barrel","right","curveball",0.473562939468024
"16519",-0.4,0.7,"barrel","right","fastball",-0.43644517298488
"16520",-0.4,0.7,"barrel","right","slider",-0.688107789838345
"16521",-0.4,0.7,"strike","left","changeup",0.982798846756646
"16522",-0.4,0.7,"strike","left","curveball",0.666769045142022
"16523",-0.4,0.7,"strike","left","fastball",1.79246080158704
"16524",-0.4,0.7,"strike","left","slider",1.210260093928
"16525",-0.4,0.7,"strike","right","changeup",1.58778409703321
"16526",-0.4,0.7,"strike","right","curveball",1.01772724405219
"16527",-0.4,0.7,"strike","right","fastball",1.72968251768226
"16528",-0.4,0.7,"strike","right","slider",0.769307300859305
"16529",-0.4,0.7,"whiff","left","changeup",-0.671404419540043
"16530",-0.4,0.7,"whiff","left","curveball",-0.208868292872274
"16531",-0.4,0.7,"whiff","left","fastball",0.97694832625647
"16532",-0.4,0.7,"whiff","left","slider",1.62923399512243
"16533",-0.4,0.7,"whiff","right","changeup",-0.905415842827743
"16534",-0.4,0.7,"whiff","right","curveball",0.876175277176475
"16535",-0.4,0.7,"whiff","right","fastball",0.882340345111314
"16536",-0.4,0.7,"whiff","right","slider",0.686107425817134
"16537",-0.4,0.8,"barrel","left","changeup",-1.21812430098781
"16538",-0.4,0.8,"barrel","left","curveball",-2.26646621149767
